729,380566,ส.บัณฑิตพัฒนบริหารศาสตร์
730,380598,อิเล็กทรอนิกส์
731,380598,อิเล็กทรอนิกส์
732,380598,มาตรวิทยา
733,380629,ชีววิทยา
734,380629,เทคโนโลยีชีวภาพ
735,380636,ก่อสร้าง
736,380639,เคมีการเกษตร
737,380639,วิศวกรรมสิ่งแวดล้อม
738,380641,วิทยาศาสตร์การอาหาร
739,380641,วิทยาศาสตร์และเทคโนโลยีอาหาร
740,380643,วัสดุศาสตร์
741,380644,วิทยาศาสตร์ทั่วไป
742,380644,เทคโนโลยีเซรามิก
743,380644,วัสดุศาสตร์ (เน้นนาโนเทคโนโลยี)
744,380645,เทคโนโลยีเซรามิกส์
745,380645,เคมี
746,380645,Materials Processing
747,380646,เคมี
748,380647,เคมี
749,380647,วิศวกรรมเคมี
750,380648,เคมี
751,380649,ช่างโลหะ
752,380649,เทคโนโลยีการผลิต
753,380656,ช่างเทคนิคการผลิต
754,380656,เทคโนโลยีอุตสาหกรรม
755,380658,ช่างโลหะ
756,380658,เทคโนโลยีอุตสาหกรรม
757,380659,ฟิสิกส์
758,380659,วิศวกรรมไฟฟ้า
759,380665,บรรณารักษศาสตร์
760,380667,ช่างโลหะ
761,380667,เทคโนโลยีการเชื่อม
762,380668,ฟิสิกส์
763,380668,ฟิสิกส์
764,380669,ช่างเทคนิคอุตสาหกรรม
765,380670,ช่างโลหะ
766,380671,ฟิสิกส์
767,380673,อนามัยสิ่งแวดล้อม
768,380673,การจัดการทรัพยากรธรรมชาติ
769,380674,เทคโนโลยีเซรามิก
770,380674,วัสดุศาสตร์
771,380675,เทคโนโลยีการผลิต
772,380677,เคมีอุตสาหกรรม
773,380677,วิศวกรรมโลหการ
774,380678,การขาย
775,380678,การตลาด
776,380678,เทคโนโลยีและนวัตกรรมการศึกษา
777,381030,ศิลปะศาสตร์
778,381031,ศิลปะศาสตร์
779,390002,ชีววิทยา
780,390002,จุลชีววิทยา
781,390036,เคมี
782,390036,เคมีวิเคราะห์และเคมีอนินทรีย์ประยุกต์
783,390073,การจัดการ
784,390073,การจัดการทั่วไป
785,390099,การจัดการทั่วไป
786,390116,ช่างยนต์
787,390116,วิศวกรรมเครื่องกล
788,390151,อุตสาหกรรมศิลป์
789,390179,ฟิสิกส์
790,390179,วิศวกรรมสิ่งแวดล้อม (หลักสูตรนานาชาติ)
791,390185,อุตสาหกรรมศิลป์
792,390196,ดนตรี
793,390196,เทคโนโลยีและนวัตกรรมการศึกษา
794,390314,บัญชี
795,390320,การพิมพ์
796,390367,พยาบาลและผดุงครรภ์
797,390367,สิ่งแวดล้อมศึกษา
798,390367,ประชากรศึกษา
799,390407,วิทยาศาสตร์-เคมี
800,390407,ประกาศนียบัตรบัณฑิตเทคโนโลยีวัสดุ
801,390408,เคมี-ชีวะ
802,390408,เทคโนโลยีสิ่งแวดล้อม
803,390420,นาฎศิลป์และการละคร
804,390420,การบริหารทั่วไป
805,390435,ฟิสิกส์
806,390435,เทคโนโลยีพลังงาน
807,390435,เทคโนโลยีพลังงาน
808,390512,ช่างไฟฟ้ากำลัง
809,390512,วิศวกรรมไฟฟ้า
810,390527,การจัดการทั่วไป (การบริหารทรัพยากรมนุษย์)
811,390527,พัฒนสังคมศาสตร์
812,390531,เคมี
813,390531,วิศวกรรมโลหการ
814,390541,เคมีอุตสาหกรรม
815,390545,วิทยาศาสตร์-เคมี
816,390584,นิติศาสตร์
817,390590,NULL
818,390590,NULL
819,390597,วิทย์-เคมี
820,390597,เทคโนโลยีสิ่งแวดล้อม
821,390625,เทคโนโลยีอุตสาหกรรมเครื่องกล
822,390650,เคมี
823,390651,คหกรรมศาสตร์
